FIPS Country Code	FIPS ADM1 Code	ADM1 Name	Region
SI	J4	Miklavž na Dravskem Polju	2 - Eastern Europe
SI	J5	Miren-Kostanjevica	2 - Eastern Europe
SI	J6	Mirna Pe?	2 - Eastern Europe
SI	J7	Novo Mesto	2 - Eastern Europe
SI	J8	Oplotnica	2 - Eastern Europe
SI	J9	Piran-Pirano	2 - Eastern Europe
SI	K1	Podlehnik	2 - Eastern Europe
SI	K2	Podvelka	2 - Eastern Europe
SI	K3	Polzela	2 - Eastern Europe
SI	K4	Prebold	2 - Eastern Europe
SI	K5	Preddvor	2 - Eastern Europe
SI	K6	Prevalje	2 - Eastern Europe
SI	K7	Ptuj	2 - Eastern Europe
SI	K8	Ravne na Koroškem	2 - Eastern Europe
SI	K9	Razkrižje	2 - Eastern Europe
SI	L1	Ribnica	2 - Eastern Europe
SI	L2	Ribnica na Pohorju	2 - Eastern Europe
SI	L3	Ruše	2 - Eastern Europe
SI	L4	Šalovci	2 - Eastern Europe
SI	L5	Selnica ob Dravi	2 - Eastern Europe
SI	L6	Šempeter-Vrtojba	2 - Eastern Europe
SI	L7	Šentjur pri Celju	2 - Eastern Europe
SI	L8	Slovenska Bistrica	2 - Eastern Europe
SI	L9	Šmartno pri Litiji	2 - Eastern Europe
SI	M1	Sodražica	2 - Eastern Europe
SI	M2	Sol?ava	2 - Eastern Europe
SI	M3	Sveta Ana	2 - Eastern Europe
SI	M4	Sveti Andraž v Slovenskih Goricah	2 - Eastern Europe
SI	M5	Tabor	2 - Eastern Europe
SI	M6	Tišina	2 - Eastern Europe
SI	M7	Trnovska Vas	2 - Eastern Europe
SI	M8	Trzin	2 - Eastern Europe
SI	M9	Velika Polana	2 - Eastern Europe
SI	N1	Veržej	2 - Eastern Europe
SI	N2	Videm	2 - Eastern Europe
SI	N3	Vojnik	2 - Eastern Europe
SI	N4	Vransko	2 - Eastern Europe
SI	N5	Žalec	2 - Eastern Europe
SI	N6	Žetale	2 - Eastern Europe
SI	N7	Žirovnica	2 - Eastern Europe
SI	N8	Žužemberk	2 - Eastern Europe
SL	00	Sierra Leone (general)	3 - Africa/Middle East
SL	01	Eastern	3 - Africa/Middle East
SL	02	Northern	3 - Africa/Middle East
SL	03	Southern	3 - Africa/Middle East
SL	04	Western Area	3 - Africa/Middle East
SM	00	San Marino (general)	1 - Americas/Western Europe
SM	01	Acquaviva	1 - Americas/Western Europe
SM	02	Chiesanuova	1 - Americas/Western Europe
SM	03	Domagnano	1 - Americas/Western Europe
SM	04	Faetano	1 - Americas/Western Europe
SM	05	Fiorentino	1 - Americas/Western Europe
SM	06	Borgo Maggiore	1 - Americas/Western Europe
SM	07	San Marino	1 - Americas/Western Europe
SM	08	Montegiardino	1 - Americas/Western Europe
SM	09	Serravalle	1 - Americas/Western Europe
SN	00	Singapore (general)	5 - Asia/Pacific
SO	00	Somalia (general)	3 - Africa/Middle East
SO	01	Bakool	3 - Africa/Middle East
SO	02	Banaadir	3 - Africa/Middle East
SO	03	Bari	3 - Africa/Middle East
SO	04	Bay	3 - Africa/Middle East
SO	05	Galguduud	3 - Africa/Middle East
SO	06	Gedo	3 - Africa/Middle East
SO	07	Hiiraan	3 - Africa/Middle East
SO	08	Jubbada Dhexe	3 - Africa/Middle East
SO	09	Jubbada Hoose	3 - Africa/Middle East
SO	10	Mudug	3 - Africa/Middle East
SO	11	(SO11)	3 - Africa/Middle East
SO	12	Sanaag	3 - Africa/Middle East
SO	13	Shabeellaha Dhexe	3 - Africa/Middle East
SO	14	Shabeellaha Hoose	3 - Africa/Middle East
SO	15	(SO15)	3 - Africa/Middle East
SO	16	(SO16)	3 - Africa/Middle East
SO	17	(SO17)	3 - Africa/Middle East
SO	18	Nugaal	3 - Africa/Middle East
SO	19	Togdheer	3 - Africa/Middle East
SO	20	Woqooyi Galbeed	3 - Africa/Middle East
SO	21	Awdal	3 - Africa/Middle East
SO	22	Sool	3 - Africa/Middle East
SP	00	Spain (general)	1 - Americas/Western Europe
SP	07	Islas Baleares	1 - Americas/Western Europe
SP	27	La Rioja	1 - Americas/Western Europe
SP	28	(SP28)	1 - Americas/Western Europe
SP	29	Madrid	1 - Americas/Western Europe
SP	31	Murcia	1 - Americas/Western Europe
SP	32	Navarra	1 - Americas/Western Europe
SP	34	Asturias	1 - Americas/Western Europe
SP	39	Cantabria	1 - Americas/Western Europe
SP	51	Andalucía	1 - Americas/Western Europe
SP	52	Aragón	1 - Americas/Western Europe
SP	53	Canarias	1 - Americas/Western Europe
SP	54	Castilla-La Manacha	1 - Americas/Western Europe
SP	55	Castilla y León	1 - Americas/Western Europe
SP	56	Cataluña	1 - Americas/Western Europe
SP	57	Extremadura	1 - Americas/Western Europe
SP	58	Galicia	1 - Americas/Western Europe
SP	59	Pais Vasco	1 - Americas/Western Europe
SP	60	Valenciana	1 - Americas/Western Europe
ST	00	Saint Lucia (general)	1 - Americas/Western Europe
ST	01	Anse-la-Raye	1 - Americas/Western Europe
ST	02	Dauphin	1 - Americas/Western Europe
ST	03	Castries	1 - Americas/Western Europe
ST	04	Choiseul	1 - Americas/Western Europe
ST	05	Dennery	1 - Americas/Western Europe
ST	06	Gros-Islet	1 - Americas/Western Europe
ST	07	Laborie	1 - Americas/Western Europe
ST	08	Micoud	1 - Americas/Western Europe
ST	09	Soufrière	1 - Americas/Western Europe
ST	10	Vieux-Fort	1 - Americas/Western Europe
ST	11	Praslin	1 - Americas/Western Europe
SU	00	Sudan (general)	3 - Africa/Middle East
SU	26	(SU26)	3 - Africa/Middle East
SU	27	(SU27)	3 - Africa/Middle East
SU	28	(SU28)	3 - Africa/Middle East
SU	29	Al Khar??m	3 - Africa/Middle East
SU	30	(SU30)	3 - Africa/Middle East
SU	31	(SU31)	3 - Africa/Middle East
SU	32	(SU32)	3 - Africa/Middle East
SU	33	(SU33)	3 - Africa/Middle East
SU	34	(SU34)	3 - Africa/Middle East
SU	35	A‘al? an N?l	3 - Africa/Middle East
SU	36	Al Ba?r al A?mar	3 - Africa/Middle East
SU	37	Al Bu?ayr?t	3 - Africa/Middle East
SU	38	Al Jaz?rah	3 - Africa/Middle East
SU	39	Al Qa??rif	3 - Africa/Middle East
SU	40	Al Wa?dah	3 - Africa/Middle East
SU	41	An N?l al Abya?	3 - Africa/Middle East
SU	42	An N?l al Azraq	3 - Africa/Middle East
SU	43	Ash Sham?l?yah	3 - Africa/Middle East
SU	44	Ba?r al Jabal	3 - Africa/Middle East
SU	45	Gharb al Istiw???yah	3 - Africa/Middle East
SU	46	Gharb Ba?r al Ghaz?l	3 - Africa/Middle East
SU	47	Gharb D?rf?r	3 - Africa/Middle East
SU	48	Gharb Kurduf?n	3 - Africa/Middle East
SU	49	Jan?b D?rf?r	3 - Africa/Middle East
SU	50	Jan?b Kurduf?n	3 - Africa/Middle East
SU	51	Junqal?	3 - Africa/Middle East
SU	52	Kassal?	3 - Africa/Middle East
SU	53	Nahr an N?l	3 - Africa/Middle East
SU	54	Sham?l Ba?r al Ghaz?l	3 - Africa/Middle East
SU	55	Sham?l D?rf?r	3 - Africa/Middle East
SU	56	Sham?l Kurduf?n	3 - Africa/Middle East
SU	57	Sharq al Istiw???yah	3 - Africa/Middle East
SU	58	Sinn?r	3 - Africa/Middle East
SU	59	Warab	3 - Africa/Middle East
SV	00	Svalbard (general)	1 - Americas/Western Europe
SW	00	Sweden (general)	1 - Americas/Western Europe
SW	02	Blekinge Län	1 - Americas/Western Europe
SW	03	Gävleborgs Län	1 - Americas/Western Europe
SW	05	Gotlands Län	1 - Americas/Western Europe
SW	06	Hallands Län	1 - Americas/Western Europe
SW	07	Jämtlands Län	1 - Americas/Western Europe
SW	08	Jönköpings Län	1 - Americas/Western Europe
SW	09	Kalmar Län	1 - Americas/Western Europe
SW	10	Dalarnas Län	1 - Americas/Western Europe
SW	12	Kronobergs Län	1 - Americas/Western Europe
SW	14	Norrbottens Län	1 - Americas/Western Europe
SW	15	Örebro Län	1 - Americas/Western Europe
SW	16	Östergötlands Län	1 - Americas/Western Europe
SW	18	Södermanlands Län	1 - Americas/Western Europe
SW	21	Uppsala Län	1 - Americas/Western Europe
SW	22	Värmlands Län	1 - Americas/Western Europe
SW	23	Västerbottens Län	1 - Americas/Western Europe
SW	24	Västernorrlands Län	1 - Americas/Western Europe
SW	25	Västmanlands Län	1 - Americas/Western Europe
SW	26	Stockholms Län	1 - Americas/Western Europe
SW	27	Skåne Län	1 - Americas/Western Europe
SW	28	Västra Götaland	1 - Americas/Western Europe
SX	00	South Georgia and The South Sandwich Islands (general)	1 - Americas/Western Europe
SY	00	Syria (general)	3 - Africa/Middle East
SY	01	Al ?asakah	3 - Africa/Middle East
SY	02	Al L?dhiq?yah	3 - Africa/Middle East
SY	03	Al Qunay?irah	3 - Africa/Middle East
SY	04	Ar Raqqah	3 - Africa/Middle East
SY	05	As Suwayd??	3 - Africa/Middle East
SY	06	Dar‘?	3 - Africa/Middle East
SY	07	Dayr az Zawr	3 - Africa/Middle East
SY	08	R?f Dimashq	3 - Africa/Middle East
SY	09	?alab	3 - Africa/Middle East
SY	10	?am?h	3 - Africa/Middle East
SY	11	?im?	3 - Africa/Middle East
SY	12	Idlib	3 - Africa/Middle East
SY	13	Dimashq	3 - Africa/Middle East
SY	14	?ar??s	3 - Africa/Middle East
SZ	00	Switzerland (general)	1 - Americas/Western Europe
SZ	01	Aargau	1 - Americas/Western Europe
SZ	02	Ausserrhoden	1 - Americas/Western Europe
SZ	03	Basel-Landschaft	1 - Americas/Western Europe
SZ	04	Basel-Stadt	1 - Americas/Western Europe
SZ	05	Bern	1 - Americas/Western Europe
SZ	06	Fribourg	1 - Americas/Western Europe
SZ	07	Genève	1 - Americas/Western Europe
SZ	08	Glarus	1 - Americas/Western Europe
SZ	09	Graubünden	1 - Americas/Western Europe
SZ	10	Innerrhoden	1 - Americas/Western Europe
SZ	11	Luzern	1 - Americas/Western Europe
SZ	12	Neuchâtel	1 - Americas/Western Europe
SZ	13	Nidwalden	1 - Americas/Western Europe
SZ	14	Obwalden	1 - Americas/Western Europe
SZ	15	Sankt Gallen	1 - Americas/Western Europe
SZ	16	Schaffhausen	1 - Americas/Western Europe
SZ	17	Schwyz	1 - Americas/Western Europe
SZ	18	Solothurn	1 - Americas/Western Europe
SZ	19	Thurgau	1 - Americas/Western Europe
SZ	20	Ticino	1 - Americas/Western Europe
SZ	21	Uri	1 - Americas/Western Europe
SZ	22	Valais	1 - Americas/Western Europe
SZ	23	Vaud	1 - Americas/Western Europe
SZ	24	Zug	1 - Americas/Western Europe
SZ	25	Zürich	1 - Americas/Western Europe
SZ	26	Jura	1 - Americas/Western Europe
TD	00	Trinidad and Tobago (general)	1 - Americas/Western Europe
TD	01	Arima	1 - Americas/Western Europe
TD	02	Caroni	1 - Americas/Western Europe
TD	03	Mayaro	1 - Americas/Western Europe
TD	04	Nariva	1 - Americas/Western Europe
TD	05	Port-of-Spain	1 - Americas/Western Europe
TD	06	Saint Andrew	1 - Americas/Western Europe
TD	07	Saint David	1 - Americas/Western Europe
TD	08	Saint George	1 - Americas/Western Europe
TD	09	Saint Patrick	1 - Americas/Western Europe
TD	10	San Fernando	1 - Americas/Western Europe
TD	11	Tobago	1 - Americas/Western Europe
TD	12	Victoria	1 - Americas/Western Europe
TE	00	Tromelin Island (general)	1 - Americas/Western Europe
TH	00	Thailand (general)	5 - Asia/Pacific
TH	01	Mae Hong Son	5 - Asia/Pacific
TH	02	Chiang Mai	5 - Asia/Pacific
TH	03	Chiang Rai	5 - Asia/Pacific
TH	04	Nan	5 - Asia/Pacific
TH	05	Lamphun	5 - Asia/Pacific
TH	06	Lampang	5 - Asia/Pacific
TH	07	Phrae	5 - Asia/Pacific
TH	08	Tak	5 - Asia/Pacific
TH	09	Sukhothai	5 - Asia/Pacific
TH	10	Uttaradit	5 - Asia/Pacific
TH	11	Kamphaeng Phet	5 - Asia/Pacific
TH	12	Phitsanulok	5 - Asia/Pacific
TH	13	Phichit	5 - Asia/Pacific
TH	14	Phetchabun	5 - Asia/Pacific
TH	15	Uthai Thani	5 - Asia/Pacific
TH	16	Nakhon Sawan	5 - Asia/Pacific
TH	17	Nong Khai	5 - Asia/Pacific
TH	18	Loei	5 - Asia/Pacific
TH	19	(TH19)	5 - Asia/Pacific
TH	20	Sakon Nakhon	5 - Asia/Pacific
TH	21	(TH21)	5 - Asia/Pacific
TH	22	Khon Kaen	5 - Asia/Pacific
TH	23	Kalasin	5 - Asia/Pacific
TH	24	Maha Sarakham	5 - Asia/Pacific
TH	25	Roi Et	5 - Asia/Pacific
TH	26	Chaiyaphum	5 - Asia/Pacific
TH	27	Nakhon Ratchasima	5 - Asia/Pacific
TH	28	Buriram	5 - Asia/Pacific
TH	29	Surin	5 - Asia/Pacific
TH	30	Sisaket	5 - Asia/Pacific
TH	31	Narathiwat	5 - Asia/Pacific
TH	32	Chai Nat	5 - Asia/Pacific
TH	33	Sing Buri	5 - Asia/Pacific
TH	34	Lop Buri	5 - Asia/Pacific
TH	35	Ang Thong	5 - Asia/Pacific
TH	36	Phra Nakhon Si Ayutthaya	5 - Asia/Pacific
TH	37	Sara Buri	5 - Asia/Pacific
TH	38	Nonthaburi	5 - Asia/Pacific
TH	39	Pathum Thani	5 - Asia/Pacific
TH	40	Krung Thep Mahanakhon	5 - Asia/Pacific
TH	41	Phayao	5 - Asia/Pacific
TH	42	Samut Prakan	5 - Asia/Pacific
TH	43	Nakhon Nayok	5 - Asia/Pacific
TH	44	Chachoengsao	5 - Asia/Pacific
TH	45	(TH45)	5 - Asia/Pacific
TH	46	Chon Buri	5 - Asia/Pacific
TH	47	Rayong	5 - Asia/Pacific
TH	48	Chanthaburi	5 - Asia/Pacific
TH	49	Trat	5 - Asia/Pacific
TH	50	Kanchanaburi	5 - Asia/Pacific
TH	51	Suphan Buri	5 - Asia/Pacific
TH	52	Ratchaburi	5 - Asia/Pacific
TH	53	Nakhon Pathom	5 - Asia/Pacific
TH	54	Samut Songkhram	5 - Asia/Pacific
TH	55	Samut Sakhon	5 - Asia/Pacific
TH	56	Phetchaburi	5 - Asia/Pacific
TH	57	Prachuap Khiri Khan	5 - Asia/Pacific
TH	58	Chumphon	5 - Asia/Pacific
TH	59	Ranong	5 - Asia/Pacific
TH	60	Surat Thani	5 - Asia/Pacific
TH	61	Phangnga	5 - Asia/Pacific
TH	62	Phuket	5 - Asia/Pacific
TH	63	Krabi	5 - Asia/Pacific
TH	64	Nakhon Si Thammarat	5 - Asia/Pacific
TH	65	Trang	5 - Asia/Pacific
TH	66	Phatthalung	5 - Asia/Pacific
TH	67	Satun	5 - Asia/Pacific
TH	68	Songkhla	5 - Asia/Pacific
TH	69	Pattani	5 - Asia/Pacific
TH	70	Yala	5 - Asia/Pacific
TH	71	(TH71)	5 - Asia/Pacific
TH	72	Yasothon	5 - Asia/Pacific
TH	73	Nakhon Phanom	5 - Asia/Pacific
TH	74	Prachin Buri	5 - Asia/Pacific
TH	75	Ubon Ratchathani	5 - Asia/Pacific
TH	76	Udon Thani	5 - Asia/Pacific
TH	77	Amnat Charoen	5 - Asia/Pacific
TH	78	Mukdahan	5 - Asia/Pacific
TH	79	Nong Bua Lamphu	5 - Asia/Pacific
TH	80	Sa Kaeo	5 - Asia/Pacific
TI	00	Tajikistan (general)	4 - Central Asia/Russia
TI	01	K?histoni Badakhshon	4 - Central Asia/Russia
TI	02	Khatlon	4 - Central Asia/Russia
TI	03	Leninobod	4 - Central Asia/Russia
TK	00	Turks and Caicos Islands (general)	1 - Americas/Western Europe
TL	00	Tokelau (general)	1 - Americas/Western Europe
TN	00	Tonga (general)	5 - Asia/Pacific
TN	01	Ha‘apai	5 - Asia/Pacific
TN	02	Tongatapu	5 - Asia/Pacific
TN	03	Vava‘u	5 - Asia/Pacific
TO	00	Togo (general)	1 - Americas/Western Europe
TO	01	(TO01)	1 - Americas/Western Europe
TO	02	(TO02)	1 - Americas/Western Europe
TO	03	(TO03)	1 - Americas/Western Europe
TO	04	(TO04)	1 - Americas/Western Europe
TO	05	(TO05)	1 - Americas/Western Europe
TO	06	(TO06)	1 - Americas/Western Europe
TO	07	(TO07)	1 - Americas/Western Europe
TO	08	(TO08)	1 - Americas/Western Europe
TO	09	(TO09)	1 - Americas/Western Europe
TO	10	(TO10)	1 - Americas/Western Europe
TO	11	(TO11)	1 - Americas/Western Europe
TO	12	(TO12)	1 - Americas/Western Europe
TO	13	(TO13)	1 - Americas/Western Europe
TO	14	(TO14)	1 - Americas/Western Europe
TO	15	(TO15)	1 - Americas/Western Europe
TO	16	(TO16)	1 - Americas/Western Europe
TO	17	(TO17)	1 - Americas/Western Europe
TO	18	(TO18)	1 - Americas/Western Europe
TO	19	(TO19)	1 - Americas/Western Europe
TO	20	(TO20)	1 - Americas/Western Europe
TO	21	(TO21)	1 - Americas/Western Europe
TO	22	Centrale	1 - Americas/Western Europe
TO	23	Kara	1 - Americas/Western Europe
TO	24	Maritime	1 - Americas/Western Europe
TO	25	Plateaux	1 - Americas/Western Europe
TO	26	Savanes	1 - Americas/Western Europe
TP	00	Sao Tome and Principe (general)	1 - Americas/Western Europe
TP	01	Príncipe	1 - Americas/Western Europe
TP	02	São Tomé	1 - Americas/Western Europe
TS	00	Tunisia (general)	3 - Africa/Middle East
TS	02	Al Qa?rayn	3 - Africa/Middle East
TS	03	Al Qayraw?n	3 - Africa/Middle East
TS	06	Jund?bah	3 - Africa/Middle East
TS	14	Kef	3 - Africa/Middle East
TS	15	Al Mahd?yah	3 - Africa/Middle East
TS	16	Al Munast?r	3 - Africa/Middle East
TS	17	B?jah	3 - Africa/Middle East
TS	18	Banzart	3 - Africa/Middle East
TS	19	N?bul	3 - Africa/Middle East
TS	22	Sily?nah	3 - Africa/Middle East
TS	23	S?sah	3 - Africa/Middle East
TS	26	(TS26)	3 - Africa/Middle East
TS	27	Bin ‘Ar?s	3 - Africa/Middle East
TS	28	Madan?n	3 - Africa/Middle East
TS	29	Q?bis	3 - Africa/Middle East
TS	30	Qaf?ah	3 - Africa/Middle East
TS	31	Qibil?	3 - Africa/Middle East
TS	32	?af?qis	3 - Africa/Middle East
TS	33	S?d? B? Zayd	3 - Africa/Middle East
TS	34	Ta??w?n	3 - Africa/Middle East
TS	35	Tawzar	3 - Africa/Middle East
TS	36	T?nis	3 - Africa/Middle East
TS	37	Zaghw?n	3 - Africa/Middle East
TS	38	Ariana	3 - Africa/Middle East
TS	39	Manouba	3 - Africa/Middle East
TT	00	East Timor (general)	5 - Asia/Pacific
TU	00	Turkey (general)	4 - Central Asia/Russia
TU	02	Ad?yaman	4 - Central Asia/Russia
TU	03	Afyonkarahisar	4 - Central Asia/Russia
TU	04	A?r?	4 - Central Asia/Russia
TU	05	Amasya	4 - Central Asia/Russia
TU	07	Antalya	4 - Central Asia/Russia
TU	08	Artvin	4 - Central Asia/Russia
TU	09	Ayd?n	4 - Central Asia/Russia
TU	10	Bal?kesir	4 - Central Asia/Russia
TU	11	Bilecik	4 - Central Asia/Russia
TU	12	Bingöl	4 - Central Asia/Russia
TU	13	Bitlis	4 - Central Asia/Russia
TU	14	Bolu	4 - Central Asia/Russia
TU	15	Burdur	4 - Central Asia/Russia
TU	16	Bursa	4 - Central Asia/Russia
TU	17	Çanakkale	4 - Central Asia/Russia
TU	19	Çorum	4 - Central Asia/Russia
TU	20	Denizli	4 - Central Asia/Russia
TU	21	Diyarbak?r	4 - Central Asia/Russia
TU	22	Edirne	4 - Central Asia/Russia
TU	23	Elaz??	4 - Central Asia/Russia
TU	24	Erzincan	4 - Central Asia/Russia
TU	25	Erzurum	4 - Central Asia/Russia
TU	26	Eski?ehir	4 - Central Asia/Russia
TU	28	Giresun	4 - Central Asia/Russia
TU	31	Hatay	4 - Central Asia/Russia
TU	32	?çel	4 - Central Asia/Russia
TU	33	Isparta	4 - Central Asia/Russia
TU	34	?stanbul	4 - Central Asia/Russia
TU	35	?zmir	4 - Central Asia/Russia
TU	37	Kastamonu	4 - Central Asia/Russia
TU	38	Kayseri	4 - Central Asia/Russia
TU	39	K?rklareli	4 - Central Asia/Russia
TU	40	K?r?ehir	4 - Central Asia/Russia
TU	41	Kocaeli	4 - Central Asia/Russia
TU	43	Kütahya	4 - Central Asia/Russia
TU	44	Malatya	4 - Central Asia/Russia
TU	45	Manisa	4 - Central Asia/Russia
TU	46	Kahramanmara?	4 - Central Asia/Russia
TU	48	Mu?la	4 - Central Asia/Russia
TU	49	Mu?	4 - Central Asia/Russia
TU	50	Nev?ehir	4 - Central Asia/Russia
TU	52	Ordu	4 - Central Asia/Russia
TU	53	Rize	4 - Central Asia/Russia
TU	54	Sakarya	4 - Central Asia/Russia
TU	55	Samsun	4 - Central Asia/Russia
TU	57	Sinop	4 - Central Asia/Russia
TU	58	Sivas	4 - Central Asia/Russia
TU	59	Tekirda?	4 - Central Asia/Russia
TU	60	Tokat	4 - Central Asia/Russia
TU	61	Trabzon	4 - Central Asia/Russia
TU	62	Tunceli	4 - Central Asia/Russia
TU	63	?anl?urfa	4 - Central Asia/Russia
TU	64	U?ak	4 - Central Asia/Russia
TU	65	Van	4 - Central Asia/Russia
TU	66	Yozgat	4 - Central Asia/Russia
TU	68	Ankara	4 - Central Asia/Russia
TU	69	Gümü?hane	4 - Central Asia/Russia
TU	70	Hakkâri	4 - Central Asia/Russia
TU	71	Konya	4 - Central Asia/Russia
TU	72	Mardin	4 - Central Asia/Russia
TU	73	Ni?de	4 - Central Asia/Russia
TU	74	Siirt	4 - Central Asia/Russia
TU	75	Aksaray	4 - Central Asia/Russia
TU	76	Batman	4 - Central Asia/Russia
TU	77	Bayburt	4 - Central Asia/Russia
TU	78	Karaman	4 - Central Asia/Russia
TU	79	K?r?kkale	4 - Central Asia/Russia
TU	80	??rnak	4 - Central Asia/Russia
TU	81	Adana	4 - Central Asia/Russia
TU	82	Çank?r?	4 - Central Asia/Russia
TU	83	Gaziantep	4 - Central Asia/Russia
TU	84	Kars	4 - Central Asia/Russia
TU	85	Zonguldak	4 - Central Asia/Russia
TU	86	Ardahan	4 - Central Asia/Russia
TU	87	Bart?n ?li	4 - Central Asia/Russia
TU	88	I?d?r	4 - Central Asia/Russia
TU	89	Karabük	4 - Central Asia/Russia
TU	90	Kilis	4 - Central Asia/Russia
TU	91	Osmaniye	4 - Central Asia/Russia
TU	92	Yalova	4 - Central Asia/Russia
TU	93	Düzce	4 - Central Asia/Russia
TV	00	Tuvalu (general)	5 - Asia/Pacific
TW	00	Taiwan (general)	5 - Asia/Pacific
TW	01	Fu-chien	5 - Asia/Pacific
TW	02	Kao-hsiung	5 - Asia/Pacific
TW	03	T'ai-pei	5 - Asia/Pacific
TW	04	T'ai-wan	5 - Asia/Pacific
TX	00	Turkmenistan (general)	4 - Central Asia/Russia
TX	01	Ahal	4 - Central Asia/Russia
TX	02	Balkan	4 - Central Asia/Russia
TX	03	Da?oguz	4 - Central Asia/Russia
TX	04	Lebap	4 - Central Asia/Russia
TX	05	Mary	4 - Central Asia/Russia
TZ	00	Tanzania (general)	1 - Americas/Western Europe
TZ	01	(TZ01)	1 - Americas/Western Europe
TZ	02	Pwani	1 - Americas/Western Europe
TZ	03	Dodoma	1 - Americas/Western Europe
TZ	04	Iringa	1 - Americas/Western Europe
TZ	05	Kigoma	1 - Americas/Western Europe
TZ	06	Kilimanjaro	1 - Americas/Western Europe
TZ	07	Lindi	1 - Americas/Western Europe
TZ	08	Mara	1 - Americas/Western Europe
TZ	09	Mbeya	1 - Americas/Western Europe
TZ	10	Morogoro	1 - Americas/Western Europe
TZ	11	Mtwara	1 - Americas/Western Europe
TZ	12	Mwanza	1 - Americas/Western Europe
TZ	13	Pemba North	1 - Americas/Western Europe
TZ	14	Ruvuma	1 - Americas/Western Europe
TZ	15	Shinyanga	1 - Americas/Western Europe
TZ	16	Singida	1 - Americas/Western Europe
TZ	17	Tabora	1 - Americas/Western Europe
TZ	18	Tanga	1 - Americas/Western Europe
TZ	19	Kagera	1 - Americas/Western Europe
TZ	20	Pemba South	1 - Americas/Western Europe
TZ	21	Zanzibar Central/South	1 - Americas/Western Europe
TZ	22	Zanzibar North	1 - Americas/Western Europe
TZ	23	Dar es Salaam	1 - Americas/Western Europe
TZ	24	Rukwa	1 - Americas/Western Europe
TZ	25	Zanzibar Urban/West	1 - Americas/Western Europe
TZ	26	Arusha	1 - Americas/Western Europe
TZ	27	Manyara	1 - Americas/Western Europe
UF	00	Undersea Features (general)	1 - Americas/Western Europe
UG	00	Uganda (general)	1 - Americas/Western Europe
UG	26	Apac	1 - Americas/Western Europe
UG	27	(UG27)	1 - Americas/Western Europe
UG	28	Bundibugyo	1 - Americas/Western Europe
UG	29	Bushenyi	1 - Americas/Western Europe
UG	30	Gulu	1 - Americas/Western Europe
UG	31	Hoima	1 - Americas/Western Europe
UG	32	(UG32)	1 - Americas/Western Europe
UG	33	Jinja	1 - Americas/Western Europe
UG	34	Kabale	1 - Americas/Western Europe
UG	35	(UG35)	1 - Americas/Western Europe
UG	36	Kalangala	1 - Americas/Western Europe
UG	37	Kampala	1 - Americas/Western Europe
UG	38	Kamuli	1 - Americas/Western Europe
UG	39	Kapchorwa	1 - Americas/Western Europe
UG	40	Kasese	1 - Americas/Western Europe
UG	41	Kibale	1 - Americas/Western Europe
UG	42	Kiboga	1 - Americas/Western Europe
UG	43	Kisoro	1 - Americas/Western Europe
UG	44	(UG44)	1 - Americas/Western Europe
UG	45	Kotido	1 - Americas/Western Europe
UG	46	Kumi	1 - Americas/Western Europe
UG	47	Lira	1 - Americas/Western Europe
UG	48	(UG48)	1 - Americas/Western Europe
UG	49	(UG49)	1 - Americas/Western Europe
UG	50	Masindi	1 - Americas/Western Europe
UG	51	(UG51)	1 - Americas/Western Europe
UG	52	Mbarara	1 - Americas/Western Europe
UG	53	(UG53)	1 - Americas/Western Europe
UG	54	(UG54)	1 - Americas/Western Europe
UG	55	(UG55)	1 - Americas/Western Europe
UG	56	Mubende	1 - Americas/Western Europe
UG	57	(UG57)	1 - Americas/Western Europe
UG	58	Nebbi	1 - Americas/Western Europe
UG	59	Ntungamo	1 - Americas/Western Europe
UG	60	Pallisa	1 - Americas/Western Europe
UG	61	Rakai	1 - Americas/Western Europe
UG	62	(UG62)	1 - Americas/Western Europe
UG	63	(UG63)	1 - Americas/Western Europe
UG	64	(UG64)	1 - Americas/Western Europe
UG	65	Adjumani	1 - Americas/Western Europe
UG	66	Bugiri	1 - Americas/Western Europe
UG	67	Busia	1 - Americas/Western Europe
UG	68	(UG68)	1 - Americas/Western Europe
UG	69	Katakwi	1 - Americas/Western Europe
UG	70	Luwero	1 - Americas/Western Europe
UG	71	Masaka	1 - Americas/Western Europe
UG	72	Moyo	1 - Americas/Western Europe
UG	73	Nakasongola	1 - Americas/Western Europe
UG	74	Sembabule	1 - Americas/Western Europe
UG	75	(UG75)	1 - Americas/Western Europe
UG	76	Tororo	1 - Americas/Western Europe
UG	77	Arua	1 - Americas/Western Europe
UG	78	Iganga	1 - Americas/Western Europe
UG	79	Kabarole	1 - Americas/Western Europe
UG	80	Kaberamaido	1 - Americas/Western Europe
UG	81	Kamwenge	1 - Americas/Western Europe
UG	82	Kanungu	1 - Americas/Western Europe
UG	83	Kayunga	1 - Americas/Western Europe
UG	84	Kitgum	1 - Americas/Western Europe
UG	85	Kyenjojo	1 - Americas/Western Europe
UG	86	Mayuge	1 - Americas/Western Europe
UG	87	Mbale	1 - Americas/Western Europe
UG	88	Moroto	1 - Americas/Western Europe
UG	89	Mpigi	1 - Americas/Western Europe
UG	90	Mukono	1 - Americas/Western Europe
UG	91	Nakapiripirit	1 - Americas/Western Europe
UG	92	Pader	1 - Americas/Western Europe
UG	93	Rukungiri	1 - Americas/Western Europe
